SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0,1,1,0.7777777777777777,1,1,2,0,3,0.9720698254364089,0.7636886263854797
0,1,0,0.8472222222222222,0,0,2,0,3,0.0598503740648379,0.16314405490026881
0,0,0,0.9166666666666666,1,0,1,1,3,0.3630922693266832,0.4019392342182134
0,1,0,0.4722222222222222,0,0,0,1,2,0.8144638403990025,0.4036067657468035
0,0,0,0.05555555555555555,1,0,0,0,2,0.26593169030728414,0.023362097097622447
0,0,0,0.013888888888888888,0,0,0,0,2,0.528028374206257,0.00612028902101641
0,0,0,0.19444444444444442,0,0,0,0,0,0.7199247065988479,0.14521727261046555
0,1,1,0.2777777777777778,0,0,2,0,3,0.016458852867830442,0.04444612881972585
0,0,0,0.40277777777777773,0,0,1,1,3,0.013965087281795519,0.06452647352064883
0,0,0,0.15277777777777776,0,0,0,1,1,0.8154936980037439,0.12921169757948883
0,1,1,0.5,0,0,2,0,1,0.010473815461346625,0.08578458524526125
0,0,0,0.013888888888888888,0,0,0,1,2,0.5666891496725242,0.006572241693497273
0,0,0,0.013888888888888888,0,0,0,0,2,0.5716413405299401,0.006630133855919039
0,1,0,1.0,0,1,2,1,2,0.8957605985037407,0.9120989324299902
0,1,1,0.3611111111111111,0,0,1,1,0,0.016458852867830442,0.05679519097900426
0,0,1,0.4583333333333333,0,0,1,1,3,0.017456359102244384,0.07734780859536707
0,1,1,0.0,0,0,2,0,3,0.014463840399002503,0.2640589164358981
0,1,1,1.0,0,0,2,0,1,0.05835411471321697,0.20589349954230343
0,0,0,0.6666666666666666,0,1,2,0,1,0.6034912718204488,0.43759875459883046
1,0,0,0.7638888888888888,1,0,0,1,2,0.801995012468828,0.6528910682113686
0,1,0,0.1111111111111111,0,0,0,1,2,0.7188917518098166,0.08786553132795503
0,0,1,0.2638888888888889,1,0,0,1,2,0.4209476309226933,0.14913912227204087
0,1,1,0.013888888888888888,0,0,0,1,2,0.27231920199501247,0.00313099451347144
0,0,0,0.027777777777777776,0,0,0,1,1,0.6978032266981953,0.018777514424795465
0,1,0,0.18055555555555555,0,0,1,1,3,0.5675810473815461,0.1131822448705914
0,1,0,0.986111111111111,0,1,2,0,1,0.6563591022443891,0.6924337214522686
0,0,0,0.1111111111111111,0,0,0,0,0,0.8366724906446652,0.09635566632743736
0,1,1,0.3472222222222222,0,0,1,0,2,0.011970074812967607,0.04574633696964043
0,1,1,0.9722222222222222,0,0,2,0,1,0.016458852867830442,0.15642145401752658
0,0,0,0.5138888888888888,0,0,1,0,1,0.017456359102244384,0.08942866638291423
0,1,0,0.3472222222222222,0,0,1,1,0,0.01795511221945137,0.05702841217181406
1,0,0,0.013888888888888888,0,0,0,1,2,0.7271820448877806,0.008448437709534665
1,0,0,0.986111111111111,1,0,1,1,2,0.37955112219451376,0.4625359306400173
0,1,1,0.3333333333333333,0,0,2,0,3,0.012967581047381549,0.0505740156608031
0,1,0,0.5416666666666666,0,0,2,1,0,0.020448877805486293,0.08992426141763503
0,0,0,0.29166666666666663,0,0,0,1,1,0.7170339060191171,0.23047701435994677
0,1,0,0.9444444444444444,0,1,2,0,0,0.45586034912718193,0.5022884829544462
0,0,0,0.8888888888888888,0,1,0,1,1,0.8436274906829218,0.8010377107290505
0,0,0,0.013888888888888888,0,0,0,1,2,0.5162328714570896,0.005982397089816193
0,0,0,0.18055555555555555,0,0,0,1,2,0.817016786254122,0.156633324276084
0,0,0,0.40277777777777773,1,0,0,1,2,0.4758104738154613,0.22077884217338833
0,1,0,0.013888888888888888,0,0,0,1,2,0.5042394014962595,0.0058421908798852555
0,0,0,0.05555555555555555,0,0,0,1,0,0.7819368383205088,0.0440031332434842
0,1,1,0.5694444444444444,1,1,2,0,2,0.599002493765586,0.3623790893878527
0,1,0,0.5555555555555556,0,0,0,1,0,0.7997366697384067,0.4715103587771789
0,1,1,0.5416666666666666,0,0,2,1,3,0.053865336658354135,0.10319454728851211
0,0,0,0.861111111111111,0,0,2,0,0,0.014463840399002503,0.14399076444076475
0,1,1,0.4583333333333333,0,0,2,0,1,0.013965087281795519,0.07259009626204735
0,0,0,0.013888888888888888,0,0,0,0,2,0.32291950100601524,0.0037225227508268306
0,0,0,0.013888888888888888,0,0,0,0,2,0.5213322889684082,0.0060420103630767635
0,0,0,0.08333333333333333,0,0,0,1,2,0.8040433025941998,0.06250282235016054
0,1,0,0.7777777777777777,0,0,0,1,0,0.6703241895261844,0.5695203223116886
0,0,0,0.09722222222222221,0,0,1,0,3,0.018453865336658354,0.012862148783459955
0,1,0,0.041666666666666664,0,0,0,0,2,0.15340897691609034,0.008636025286734463
0,0,0,0.2638888888888889,0,0,0,1,1,0.5531172069825436,0.16391368483654112
0,0,0,1.0,0,0,2,1,0,0.027431421446384024,0.16331897079487617
0,1,0,0.013888888888888888,0,0,0,1,2,0.5065466107742309,0.005869162646141256
1,0,0,0.2777777777777778,0,0,0,1,2,0.7995012468827929,0.21269189731270882
0,1,0,0.8194444444444444,0,1,1,1,2,0.6154613466334165,0.5450787413052225
1,0,0,0.013888888888888888,0,0,0,1,2,0.0683811820489868,0.0007469157663836054
1,0,0,0.027777777777777776,0,0,0,1,2,0.7526184538653367,0.01772481065354409
0,0,0,1.0,1,1,2,1,0,0.4708229426433915,0.5303041787407223
0,0,0,0.611111111111111,0,0,0,1,0,0.8221151958148245,0.5241585624977475
0,0,0,0.06944444444444445,0,0,0,0,2,0.8017874094513227,0.06297653307800281
0,0,0,0.05555555555555555,0,0,0,1,2,0.8010055610740505,0.03841589818934199
0,1,0,0.9722222222222222,1,1,2,0,1,0.8239401496259351,0.8240462710846537
0,1,1,0.8055555555555555,0,0,0,1,0,0.4827930174563591,0.46079260222376417
0,0,0,0.1388888888888889,0,0,0,1,1,0.5454262027252348,0.0906448464998794
0,1,1,0.9444444444444444,0,1,2,0,1,0.4179551122194513,0.47695483088548263
0,0,0,0.013888888888888888,0,0,0,1,2,0.2718204488778055,0.003125163983651194
0,0,0,0.2777777777777778,0,0,1,1,3,0.012967581047381549,0.046300237302563683
0,0,0,1.0,0,0,2,1,3,0.02394014962593516,0.1751899295088945
0,0,1,0.5972222222222222,1,0,0,1,2,0.21995012468827935,0.22086046959087174
1,1,0,0.29166666666666663,0,0,0,1,2,0.5057356608478802,0.1697733673058871
0,0,0,0.2638888888888889,0,0,0,1,1,0.6178163166169364,0.17960334448872828
0,0,0,0.1111111111111111,1,1,0,0,0,0.4753117206982543,0.06479467789238008
0,0,0,0.861111111111111,0,0,2,1,1,0.007980049875311729,0.12883138690812837
0,1,1,0.8194444444444444,1,1,2,0,1,0.7172069825436409,0.6034831585146144
0,1,0,0.15277777777777776,0,0,0,1,2,0.8199815201013283,0.1318946474629481
0,1,1,0.9166666666666666,0,0,2,0,1,0.015960099750623458,0.15804817183737488
0,0,0,0.013888888888888888,0,0,0,1,3,0.3156657265307322,0.003637724587309958
0,1,0,0.7916666666666666,0,0,2,0,0,0.01496259351620946,0.12789267160706894
0,1,0,0.38888888888888884,1,1,1,0,3,0.3586034912718205,0.16414107549953066
0,1,1,0.986111111111111,0,0,2,1,0,0.011970074812967607,0.15959326223973974
0,0,0,0.16666666666666666,0,0,0,1,2,0.6570012610861127,0.12142401984486882
0,1,1,0.625,0,1,1,0,0,0.3251870324189526,0.2618665858166532
0,0,0,0.125,0,0,0,0,2,0.7184321668127374,0.09459822101495985
0,0,0,0.09722222222222221,0,0,0,0,2,0.5622259317834517,0.06112274601704172
1,1,0,0.7916666666666666,0,0,1,1,2,0.7206982543640899,0.6041536694439426
1,0,0,0.125,0,0,0,1,1,0.8163514327804853,0.10494355242976282
0,0,0,1.0,0,1,2,1,1,0.888778054862843,0.9136265312428942
1,0,0,0.9027777777777777,1,1,2,1,2,0.9172069825436409,0.8427797633971
0,0,0,0.18055555555555555,0,0,0,1,2,0.8168292987207852,0.15012757057106513
0,0,0,0.8055555555555555,0,0,2,1,1,0.06034912718204488,0.17430368897621729
1,0,0,1.0,0,1,2,0,2,0.9301745635910226,0.9240923322702336
0,0,0,0.041666666666666664,0,0,0,0,2,0.014167346712738699,0.004583121822522289
0,0,0,0.013888888888888888,0,0,0,1,2,0.3197007481296758,0.003684894846394693
0,1,1,0.5277777777777778,0,0,0,0,3,0.020448877805486293,0.0889039186990922
0,1,0,0.736111111111111,1,1,1,0,2,0.9187032418952619,0.6782830255785345
0,1,0,0.041666666666666664,0,0,0,1,2,0.1746670336643837,0.00902115367748384
1,0,0,0.09722222222222221,0,0,0,1,2,0.4643391521197007,0.0553667111730443
0,0,0,0.125,0,0,0,1,1,0.5555996071485678,0.07254525627052395
0,0,1,0.1388888888888889,0,0,0,0,2,0.7660847880299253,0.10629638915288234
0,0,0,0.05555555555555555,0,0,0,1,2,0.5750623441396507,0.03498900945128884
0,0,0,0.8888888888888888,0,1,0,1,1,0.8718305667063466,0.802968194303208
0,1,0,0.7222222222222222,1,0,1,1,3,0.5685785536159602,0.4485543201310703
1,1,0,0.06944444444444445,0,0,0,1,0,0.6134663341645885,0.03791010489123147
0,1,0,0.875,1,1,2,1,1,0.6608478802992519,0.6249103556040139
0,0,0,0.06944444444444445,0,0,0,1,2,0.7765586034912717,0.05755899038545634
0,0,0,0.027777777777777776,0,0,0,0,2,0.6044887780548629,0.014553002431330937
0,0,0,0.125,1,1,0,1,0,0.4972568578553616,0.06508037385357208
0,1,0,0.9444444444444444,0,0,2,1,1,0.0653366583541147,0.1861163423920332
0,0,0,0.013888888888888888,0,0,0,1,3,0.01790403043227609,0.00015682714821039752
0,0,0,0.4305555555555555,0,0,2,0,3,0.020448877805486293,0.07226358659211363
1,0,0,0.05555555555555555,0,0,0,1,2,0.541044249060812,0.035174918224768634
0,0,0,0.013888888888888888,1,0,0,1,2,0.3716599275691989,0.004292308684435656
1,1,0,0.1388888888888889,0,0,0,1,2,0.6807980049875313,0.0976963576680213
0,1,0,0.986111111111111,1,0,1,1,1,0.854862842892768,0.8621487834599532
0,0,0,0.1111111111111111,1,1,0,1,0,0.8473815461346634,0.09660604859163553
0,0,0,0.05555555555555555,0,0,0,1,3,0.2753117206982544,0.02037770172175546
0,0,0,0.027777777777777776,0,0,0,0,2,0.5677428151645825,0.016894845076776268
0,1,0,0.3194444444444444,0,0,0,0,2,0.656857855361596,0.22730320504224222
0,0,0,0.013888888888888888,0,0,0,1,2,0.6623597319894905,0.007690651110651378
0,1,0,1.0,1,1,2,1,0,0.7256857855361596,0.7718513681338225
0,1,1,0.986111111111111,1,1,2,0,3,0.401496259351621,0.4811819650051601
0,0,0,0.041666666666666664,0,0,0,1,3,0.18022501123449003,0.01041853051874862
1,0,0,0.06944444444444445,0,0,0,1,2,0.7092269326683291,0.05350677216038622
0,0,0,0.013888888888888888,0,0,0,1,2,0.5635910224438903,0.006536023928494384
0,1,0,1.0,0,0,2,0,0,0.07231920199501246,0.2178460856738052
0,0,0,0.06944444444444445,0,1,0,1,2,0.32077006193323426,0.029399731077896677
0,0,0,0.2777777777777778,0,0,1,1,1,0.009476309226932683,0.04838173644839107
1,0,0,0.013888888888888888,0,0,0,1,2,0.5138913153652798,0.0059550238020149495
0,0,0,0.05555555555555555,0,0,0,1,2,0.617826889389026,0.03364326866932944
0,0,1,0.3194444444444444,1,1,1,0,0,0.22194513715710723,0.10827876929176555
0,0,0,0.7916666666666666,0,0,2,0,1,0.021446384039900263,0.14389747596364083
0,1,0,0.1111111111111111,0,0,0,0,2,0.8254364089775561,0.096092961967454
0,0,0,0.1111111111111111,0,0,0,1,1,0.06832917705735658,0.019526444367999725
0,0,0,0.041666666666666664,0,0,0,0,3,0.014463840399002503,0.005274063719920605
0,0,0,0.125,0,0,0,0,1,0.7099507705036356,0.09845865019638245
1,1,0,1.0,0,1,2,0,1,0.5880299251870325,0.6270618211076842
0,0,0,0.4305555555555555,0,0,0,1,2,0.7781631371168811,0.36904137233917034
0,1,0,0.986111111111111,0,0,2,1,0,0.8653366583541149,0.878794946096752
0,0,0,0.5972222222222222,0,0,0,0,1,0.8282695359760299,0.5121671791679053
0,0,0,0.125,0,0,0,1,2,0.665961899728176,0.08635734361758156
0,1,1,0.06944444444444445,0,0,1,0,3,0.016957605985037427,0.007725452011824315
0,0,0,0.6944444444444444,0,0,0,1,1,0.774252903345442,0.5591723523787621
1,0,0,0.8333333333333333,1,0,1,1,2,0.5321695760598504,0.5079207747608027
0,0,0,0.19444444444444442,0,0,0,1,2,0.7431421446384041,0.15376273241949498
0,0,0,0.013888888888888888,0,0,0,0,3,0.016739871066865697,0.00014321787808983496
0,0,0,0.08333333333333333,0,0,0,1,2,0.7286646972734596,0.06467110585151038
0,0,0,0.5694444444444444,0,0,0,1,0,0.06832917705735658,0.11399851904542567
0,0,1,0.15277777777777776,0,0,0,0,2,0.0678304239401496,0.03523972223355937
0,0,0,0.25,0,0,1,0,3,0.016957605985037427,0.044661858423074914
1,1,0,0.1388888888888889,0,0,0,0,2,0.6763195026294111,0.09746314152965885
0,0,0,0.027777777777777776,0,0,0,1,2,0.6438388456108299,0.019238951023522997
0,0,0,0.08333333333333333,0,0,0,0,2,0.2636870722709288,0.02939719492284688
0,0,0,1.0,0,0,2,0,0,0.014463840399002503,0.1650331465620281
0,0,0,0.08333333333333333,0,0,0,1,2,0.6188115020075549,0.059209549822382884
0,0,0,0.013888888888888888,0,0,0,1,2,0.603990024937656,0.00700829684393421
0,0,0,0.1388888888888889,0,0,0,1,2,0.7194460057918106,0.1066130890665001
1,1,0,0.625,0,0,1,0,1,0.0628428927680798,0.13474354414585654
0,1,0,0.9444444444444444,1,1,1,0,0,0.3975062344139651,0.4614106383847101
0,1,1,1.0,1,1,2,0,0,0.6229426433915211,0.6770294616671818
0,0,0,0.7638888888888888,0,0,1,1,2,0.8022837394627986,0.6401705178518057
0,1,1,0.19444444444444442,0,0,2,1,3,0.012967581047381549,0.028546273999918374
0,0,0,0.6388888888888888,0,0,2,0,2,0.015461346633416445,0.10357353172682802
0,1,1,0.4305555555555555,1,1,1,0,2,0.41446384039900247,0.2133915608911382
0,1,1,0.9305555555555555,1,0,1,0,0,0.6623441396508727,0.6506229921112933
0,1,0,0.4722222222222222,0,0,2,0,1,0.016458852867830442,0.07698048521669165
0,1,1,0.5,1,1,1,0,1,0.4219451371571073,0.2583740984543266
0,0,0,0.25,0,1,1,1,1,0.6344139650872818,0.16402446490312578
1,1,0,0.2361111111111111,0,0,0,1,1,0.8184538653366584,0.18699675239489016
0,0,0,0.013888888888888888,0,0,0,0,3,0.5087281795511223,0.005894665648267459
0,1,1,0.9583333333333333,0,0,1,0,1,0.771571072319202,0.7570826360991425
0,1,0,0.5277777777777778,1,0,0,1,2,0.6089775561097257,0.3491554477555376
0,0,0,0.3472222222222222,0,0,0,1,3,0.017456359102244384,0.060345983639533335
0,1,1,0.2638888888888889,0,0,2,1,0,0.06483790523690772,0.05234066619633727
0,0,0,0.1111111111111111,0,0,0,0,2,0.07783032649198246,0.023082667433157282
0,1,1,0.9027777777777777,1,1,2,0,1,0.7596009975062343,0.7066485531540253
0,0,0,0.2222222222222222,0,0,0,0,3,0.015960099750623458,0.029951431686597366
0,0,0,0.013888888888888888,0,0,0,1,2,0.36449007715768195,0.004208491611040414
0,0,0,0.013888888888888888,0,0,0,0,2,0.1745635910224439,0.0019882106687034652
0,1,1,0.9444444444444444,1,1,2,1,0,0.7047381546134663,0.7191317174991694
0,0,0,0.18055555555555555,0,0,0,0,1,0.5393669521260303,0.11411984550690532
0,0,0,0.4861111111111111,0,0,0,1,2,0.6788029925187034,0.35102704782783617
0,1,1,0.8194444444444444,1,1,2,1,2,0.6817955112219451,0.6025444432135549
0,0,0,0.013888888888888888,0,0,0,0,2,0.5182935272890408,0.006006486593947482
0,1,0,0.29166666666666663,1,0,0,0,2,0.10074812967581048,0.0711907691051886
0,0,0,0.05555555555555555,0,0,0,0,2,0.290702188434144,0.023853477736332757
0,0,0,0.013888888888888888,0,0,0,0,3,0.32204887353572437,0.003712344930873981
0,0,0,0.013888888888888888,0,0,0,1,2,0.5114151399689013,0.005926076785965025
0,0,0,0.40277777777777773,0,0,0,0,1,0.009476309226932683,0.06795482505495275
0,0,0,0.05555555555555555,0,0,0,0,0,0.1022615575140674,0.013711485720769448
0,1,0,0.986111111111111,0,0,2,0,3,0.011970074812967607,0.16298080006530197
0,1,0,0.2638888888888889,0,0,0,1,2,0.593267888292113,0.16857235382048838
0,0,0,0.05555555555555555,0,0,0,0,0,0.5940149625935163,0.03343225798928349
0,0,0,0.041666666666666664,0,0,0,1,0,0.8186943086500125,0.032385761391118165
0,1,1,0.3611111111111111,0,0,2,0,1,0.012468827930174564,0.055512474418550416
0,0,0,0.25,0,0,0,1,1,0.7758097173371934,0.2061346212964057
0,1,0,0.8055555555555555,1,0,0,1,1,0.46733167082294264,0.4399426275865688
0,0,0,0.013888888888888888,0,0,0,0,3,0.02302432102548274,0.00021668443222937813
0,0,0,0.16666666666666666,1,0,0,1,0,0.8036271121094727,0.14238861556236096
1,0,0,0.027777777777777776,0,0,0,1,2,0.7526184538653367,0.02074502510043088
0,1,1,0.5277777777777778,0,0,1,0,3,0.01895261845386534,0.08518404067377604
1,1,0,0.4861111111111111,1,0,0,1,2,0.7596009975062343,0.3902431913988025
0,0,0,0.3055555555555555,0,0,0,0,0,0.6987685295545236,0.2326997067691903
0,0,0,0.2777777777777778,0,0,0,1,2,0.7043713095683843,0.2035733124321963
0,0,0,0.09722222222222221,0,0,0,1,1,0.7021686515977974,0.07118906266737185
0,1,0,0.2361111111111111,0,0,0,0,1,0.7948373692410851,0.18630084359214194
0,0,0,0.1388888888888889,0,0,0,1,2,0.5568664471304319,0.09066327449235316
0,0,0,0.6805555555555555,0,1,0,1,0,0.8559538551056767,0.5948861059066022
0,1,1,0.7222222222222222,0,0,1,1,1,0.771072319201995,0.5780737095579876
0,1,0,0.4861111111111111,0,0,0,0,2,0.5474447893224836,0.29763391178413445
0,0,0,0.013888888888888888,0,0,0,0,3,0.018453865336658354,0.0001632548349668533
0,1,0,0.1388888888888889,0,0,0,1,2,0.799002493765586,0.11881453667694784
0,0,0,0.09722222222222221,0,0,0,1,2,0.6160411800946517,0.0661380836605459
0,0,1,0.38888888888888884,0,0,0,0,3,0.018453865336658354,0.06022937304312844
0,0,0,0.3333333333333333,0,0,0,1,2,0.8198260350324276,0.27591962898819206
0,0,0,0.027777777777777776,0,0,0,0,2,0.33859922394759107,0.011163555698516445
0,0,0,0.08333333333333333,0,0,0,1,3,0.33485646797007246,0.039048308700911326
0,1,1,1.0,0,0,2,1,3,0.02294264339152119,0.17065377730874406
0,1,0,0.125,0,1,0,1,3,0.7625935162094761,0.10165528741596751
0,0,0,0.09722222222222221,0,0,0,1,1,0.6949378713761898,0.07150722069127806
0,0,0,0.6527777777777778,1,0,1,0,1,0.7630922693266833,0.5359889453154609
0,0,0,0.013888888888888888,0,0,0,1,2,0.7233237761791278,0.00840333372926023
0,0,0,0.05555555555555555,0,0,0,1,2,0.01795511221945137,0.004297100477520393
0,0,0,0.3611111111111111,0,0,0,1,2,0.6546354245518904,0.2519057596621405
0,1,0,0.013888888888888888,0,0,0,0,2,0.602493765586035,0.0069908052544734745
0,0,0,0.9027777777777777,0,0,2,1,0,0.06683291770573568,0.19895516905621216
0,1,1,0.013888888888888888,0,0,0,1,3,0.5057356608478802,0.005859682469345989
0,0,0,0.013888888888888888,0,0,0,0,2,0.6099750623441396,0.007078263201777145
0,0,0,0.4305555555555555,0,0,0,1,2,0.7881118065481909,0.3691421674558012
0,0,0,0.125,0,0,0,1,2,0.5197007481296758,0.06752336584825464
0,1,0,0.013888888888888888,0,0,0,0,2,0.5147132169576061,0.005964632006110396
1,0,0,0.4444444444444444,0,1,0,0,0,0.3615960099750623,0.21121094273836666
0,1,1,0.3333333333333333,0,0,2,1,1,0.026932668329177067,0.05501687938382961
0,0,0,0.027777777777777776,0,0,0,0,0,0.5168573459477714,0.015443606388352292
0,0,0,0.027777777777777776,0,0,0,0,2,0.7635910224438902,0.01857023747747958
0,0,0,0.1388888888888889,0,0,0,0,1,0.013466334164588534,0.022086046959087176
0,1,1,0.15277777777777776,0,0,0,0,0,0.025436408977556113,0.028977733206616493
1,1,0,0.05555555555555555,0,0,0,0,2,0.5640897755610972,0.03379958136795891
0,1,0,0.9305555555555555,0,1,2,0,0,0.6758104738154613,0.6839211479147111
0,0,0,0.041666666666666664,0,0,0,0,3,0.01402070847054987,0.004666025047267611
0,0,0,0.3472222222222222,0,0,0,1,0,0.7154550402054949,0.2626803193991194
0,1,1,0.861111111111111,0,0,0,1,2,0.8154613466334164,0.7305012506486466
0,1,1,0.986111111111111,0,0,2,0,0,0.0628428927680798,0.20893120557865094
0,1,0,0.06944444444444445,0,0,0,1,2,0.6555460696705793,0.05088920296133732
1,0,0,0.041666666666666664,0,0,0,1,2,0.8638403990024939,0.03213788036918915
0,1,1,0.9583333333333333,0,0,2,0,0,0.012967581047381549,0.16069523237576602
0,0,0,0.013888888888888888,0,0,0,1,2,0.5681828006863381,0.006589702790935322
0,0,0,0.06944444444444445,0,0,0,0,0,0.7775881425964262,0.055284780983890884
1,0,0,0.19444444444444442,0,0,0,1,2,0.8399632547600835,0.17631319643701468
0,1,0,0.1111111111111111,0,0,0,0,3,0.018453865336658354,0.0162671781984829
0,1,0,0.986111111111111,1,1,2,1,0,0.9745635910224439,0.9669000822104705
0,0,0,0.06944444444444445,0,0,0,0,0,0.5032098334708801,0.03845637196996237
0,1,1,0.6388888888888888,0,0,1,0,3,0.0653366583541147,0.1337581846062352
0,0,1,0.9583333333333333,1,1,2,1,1,0.6089775561097257,0.6394575275055245
0,0,0,0.013888888888888888,0,0,0,0,2,0.6601205955203098,0.00766447512998129
0,0,0,0.15277777777777776,0,0,0,0,0,0.5949824235369434,0.09920721376616438
0,0,0,0.013888888888888888,0,0,0,0,3,0.2748129675810474,0.0031601471625726635
0,0,0,0.013888888888888888,0,0,0,0,1,0.013965087281795519,0.00011078006658465055
0,0,1,0.40277777777777773,0,0,1,0,3,0.014463840399002503,0.060194389864206964
0,0,0,0.20833333333333331,0,0,0,0,2,0.5553138736970571,0.13144332937188177
0,1,0,0.7916666666666666,0,1,2,0,2,0.8932668329177058,0.6939496592055322
0,1,1,1.0,0,1,2,1,2,0.4149625935162095,0.4950294733282414
0,0,0,0.06944444444444445,0,0,0,0,2,0.34968451010976526,0.033684738366582874
1,1,0,1.0,0,1,2,1,0,0.911221945137157,0.9228154462396
0,0,0,0.19444444444444442,0,1,0,1,2,0.713715710723192,0.13521581706129637
0,1,0,0.18055555555555555,0,0,0,1,2,0.7321702308011895,0.14174208998990293
0,0,0,0.041666666666666664,0,0,0,1,2,0.5175459687267308,0.02530944459084937
0,1,1,0.25,0,0,0,0,3,0.3745635910224439,0.12406784404498838
0,1,0,0.736111111111111,0,0,0,0,0,0.760122263474956,0.581760083457889
1,0,0,0.027777777777777776,0,0,0,1,3,0.5633460984386449,0.016049678589507056
0,0,0,0.3472222222222222,0,0,0,1,1,0.718454780651629,0.27380859207510116
0,0,0,0.4444444444444444,0,0,0,0,2,0.6485137621203954,0.31965032008137284
0,0,0,0.013888888888888888,1,0,0,1,2,0.7680176393077622,0.008925814477275881
0,1,0,0.4583333333333333,0,0,0,1,1,0.2608478802992518,0.1683565485595676
1,1,0,1.0,1,1,2,1,0,0.974064837905237,0.9779022919812724
0,0,0,0.013888888888888888,0,0,0,1,1,0.5576059850374064,0.006466057570651445
0,0,0,0.013888888888888888,0,0,0,0,2,0.657356608478803,0.007632163534700398
0,0,0,0.3611111111111111,1,1,1,0,0,0.5645885286783043,0.2203357219070497
0,0,0,0.20833333333333331,0,0,0,1,1,0.7697365967734058,0.1642996542951123
0,0,0,0.027777777777777776,0,0,0,1,2,0.7561089034291781,0.017334257159550257
0,1,1,0.9305555555555555,1,1,2,1,0,0.4189526184538653,0.45884520526380235
0,1,1,0.3055555555555555,0,0,1,0,0,0.023441396508728174,0.050550693541522126
0,1,0,1.0,0,0,2,0,0,0.016458852867830442,0.16381456582959697
